hidden_layers,10
learning_rate,5.00E-04
units_layer_0,128
units_layer_1,4096
units_layer_2,128
units_layer_3,4096
units_layer_4,4096
units_layer_5,128
units_layer_6,128
units_layer_7,4096
units_layer_8,128
units_layer_9,256
