Datetime,Temperature (K),Demand (MW)
2019-02-27,276.75,3426
2019-02-28,278.77,3322
2019-03-01,280.68,3129
2019-03-02,279.48,2821
2019-03-03,277.24,2850
2019-03-04,277.66,3185
2019-03-05,279.65,3369
2019-03-06,278.06,3162
2019-03-07,277.53,3218
2019-03-08,276.98,3096
2019-03-09,280.07,2972
2019-03-10,281.41,2822
2019-03-11,283.2,3290
2019-03-12,280.45,2880
2019-03-13,282.69,2958
2019-03-14,283.78,3015
2019-03-15,286.66,2829
2019-03-16,286.83,2520
2019-03-17,289.8,2374
2019-03-18,289.84,2645
2019-03-19,293.2,2565
2019-03-20,293.24,2446
2019-03-21,291.15,2470
2019-03-22,286.04,2602
2019-03-23,284.12,2485
2019-03-24,287.32,2318
2019-03-25,286.42,2617
2019-03-26,286.62,2647
2019-03-27,285.53,2654
2019-03-28,285.78,2728
2019-03-29,286.43,2534
2019-03-30,290.2,2289
2019-03-31,291.32,2176
2019-04-01,290.91,2442
2019-04-02,287.53,2460
2019-04-03,286.26,2473
2019-04-04,288.66,2554
2019-04-05,287.18,2545
2019-04-06,284.22,2359
2019-04-07,284.58,2300
2019-04-08,287.51,2607
2019-04-09,286.13,2616
2019-04-10,282.7,2625
2019-04-11,282.52,2611
2019-04-12,286.95,2592
2019-04-13,285.8,2469
2019-04-14,281.25,2407
2019-04-15,286.34,2736
2019-04-16,285.32,2645
2019-04-17,289.2,2528
2019-04-18,295.11,2455
2019-04-19,294.01,2422
2019-04-20,288.65,2343
2019-04-21,288.71,2261
2019-04-22,287.57,2530
2019-04-23,288.5,2434
2019-04-24,289.61,2484
2019-04-25,293.48,2451
2019-04-26,292.59,2355
2019-04-27,287.49,2096
2019-04-28,288.98,2084
2019-04-29,289.41,2330
2019-04-30,290.27,2400
2019-05-01,289.29,2449
2019-05-02,288.39,2466
2019-05-03,290.71,2396
2019-05-04,292.36,2245
2019-05-05,293.37,2141
2019-05-06,296.32,2500
2019-05-07,295.27,2599
2019-05-08,294.77,2571
2019-05-09,296.89,2651
2019-05-10,298.92,2697
2019-05-11,301.68,2790
2019-05-12,295.68,2639
2019-05-13,291.76,2313
2019-05-14,291.48,2403
2019-05-15,290.71,2348
2019-05-16,288.85,2377
2019-05-17,287.56,2352
2019-05-18,290.98,2151
2019-05-19,289.45,2101
2019-05-20,288.82,2339
2019-05-21,288.97,2290
2019-05-22,292.09,2287
2019-05-23,295.42,2347
2019-05-24,294.71,2449
2019-05-25,285.62,2167
2019-05-26,293.21,2119
2019-05-27,292.93,2111
2019-05-28,292.77,2306
2019-05-29,294.17,2331
2019-05-30,294.8,2490
2019-05-31,296.81,2589
2019-06-01,296.52,2634
2019-06-02,295.7,2485
2019-06-03,294.33,2500
2019-06-04,294.15,2508
2019-06-05,293.96,2534
2019-06-06,289.26,2334
2019-06-07,287.28,2240
2019-06-08,291.26,2172
2019-06-09,295.39,2072
2019-06-10,298.01,2811
2019-06-11,303.56,3379
2019-06-12,306.37,3713
2019-06-13,305.2,3787
2019-06-14,296.29,3352
2019-06-15,296.38,2580
2019-06-16,297.0,2426
2019-06-17,297.16,2769
2019-06-18,296.47,2940
2019-06-19,292.63,2652
2019-06-20,290.2,2390
2019-06-21,292.67,2333
2019-06-22,294.1,2338
2019-06-23,293.16,2215
2019-06-24,293.42,2381
2019-06-25,293.67,2474
2019-06-26,292.57,2518
2019-06-27,292.47,2536
2019-06-28,294.87,2319
2019-06-29,297.24,2369
2019-06-30,298.48,2467
2019-07-01,297.43,2773
2019-07-02,294.85,2792
2019-07-03,294.78,2404
2019-07-04,298.37,2392
2019-07-05,297.57,2477
2019-07-06,295.41,2379
2019-07-07,294.76,2178
2019-07-08,297.33,2592
2019-07-09,296.84,2733
2019-07-10,296.86,2563
2019-07-11,298.12,2798
2019-07-12,299.44,2899
2019-07-13,298.77,2927
2019-07-14,300.15,2711
2019-07-15,298.87,2910
2019-07-16,298.43,2917
2019-07-17,297.7,2951
2019-07-18,295.72,2620
2019-07-19,296.36,2669
2019-07-20,302.25,2562
2019-07-21,303.69,2815
2019-07-22,302.56,3098
2019-07-23,299.84,3221
2019-07-24,299.57,2763
2019-07-25,305.0,3071
2019-07-26,304.13,3338
2019-07-27,302.53,3451
2019-07-28,301.7,2639
2019-07-29,300.72,2992
2019-07-30,299.1,3157
2019-07-31,302.02,3055
2019-08-01,303.14,3229
2019-08-02,301.75,3395
2019-08-03,304.23,2923
2019-08-04,306.92,3098
2019-08-05,306.15,3494
2019-08-06,304.72,3639
2019-08-07,302.43,3380
2019-08-08,299.6,2717
2019-08-09,299.36,2611
2019-08-10,297.31,2719
2019-08-11,297.18,2388
2019-08-12,300.15,2909
2019-08-13,304.28,3203
2019-08-14,302.13,3378
2019-08-15,301.29,3356
2019-08-16,299.58,3153
2019-08-17,298.15,2726
2019-08-18,300.15,2395
2019-08-19,301.1,2836
2019-08-20,300.93,3078
2019-08-21,298.61,3078
2019-08-22,297.21,2570
2019-08-23,300.44,2714
2019-08-24,299.35,2853
2019-08-25,298.64,2693
2019-08-26,303.5,2925
2019-08-27,307.87,3465
2019-08-28,308.23,3650
2019-08-29,305.86,3741
2019-08-30,300.17,3143
2019-08-31,301.35,2898
2019-09-01,300.59,2832
2019-09-02,301.27,2821
2019-09-03,301.54,3097
2019-09-04,301.91,3187
2019-09-05,307.35,3062
2019-09-06,305.73,3264
2019-09-07,299.24,3111
2019-09-08,294.19,2294
2019-09-09,293.41,2442
2019-09-10,293.62,2484
2019-09-11,296.53,2466
2019-09-12,299.55,2642
2019-09-13,297.32,2718
2019-09-14,294.98,2596
2019-09-15,294.32,2415
2019-09-16,290.97,2369
2019-09-17,289.93,2452
2019-09-18,290.14,2470
2019-09-19,293.7,2434
2019-09-20,293.63,2464
2019-09-21,295.82,2347
2019-09-22,294.39,2258
2019-09-23,291.95,2349
2019-09-24,295.42,2498
2019-09-25,295.09,2557
2019-09-26,293.62,2492
2019-09-27,291.97,2459
2019-09-28,286.65,2330
2019-09-29,284.04,2366
2019-09-30,286.67,2661
2019-10-01,288.79,2704
2019-10-02,287.73,2665
2019-10-03,287.7,2485
2019-10-04,286.87,2542
2019-10-05,290.49,2375
2019-10-06,294.04,2251
2019-10-07,293.67,2480
2019-10-08,291.43,2538
2019-10-09,285.79,2767
2019-10-10,288.16,2803
2019-10-11,290.84,2629
2019-10-12,288.14,2421
2019-10-13,288.09,2296
2019-10-14,289.97,2605
2019-10-15,288.8,2625
2019-10-16,287.33,2554
2019-10-17,286.37,2640
2019-10-18,285.65,2646
2019-10-19,284.26,2514
2019-10-20,284.12,2402
2019-10-21,286.83,2518
2019-10-22,288.52,2605
2019-10-23,288.2,2631
2019-10-24,291.86,2676
2019-10-25,289.5,2536
2019-10-26,285.19,2488
2019-10-27,285.06,2510
2019-10-28,284.48,2973
2019-10-29,281.77,3027
2019-10-30,284.18,3153
2019-10-31,284.87,3142
2019-11-01,286.6,2959
2019-11-02,287.95,2651
2019-11-03,287.62,2438
2019-11-04,287.49,2856
2019-11-05,285.1,2827
2019-11-06,287.42,2905
2019-11-07,288.55,2802
2019-11-08,289.49,2822
2019-11-09,285.84,2635
2019-11-10,285.31,2593
2019-11-11,288.51,2574
2019-11-12,284.63,2749
2019-11-13,287.18,2823
2019-11-14,285.57,2767
2019-11-15,285.79,2758
2019-11-16,287.77,2670
2019-11-17,287.0,2536
2019-11-18,286.34,2609
2019-11-19,285.27,2767
2019-11-20,284.35,2766
2019-11-21,285.09,2944
2019-11-22,283.94,3055
2019-11-23,283.56,2868
2019-11-24,282.16,2760
2019-11-25,280.02,2813
2019-11-26,277.81,3026
2019-11-27,277.69,3175
2019-11-28,278.02,3073
2019-11-29,278.04,2845
2019-11-30,278.11,2986
2019-12-01,279.11,3060
2019-12-02,281.84,3155
2019-12-03,283.37,3232
2019-12-04,282.42,3127
2019-12-05,285.38,3021
2019-12-06,282.72,2981
2019-12-07,282.41,2957
2019-12-08,282.92,2798
2019-12-09,282.98,2812
2019-12-10,278.48,3040
2019-12-11,282.47,3053
2019-12-12,282.43,3054
2019-12-13,280.83,2979
2019-12-14,279.15,2941
2019-12-15,277.65,2839
2019-12-16,281.47,3056
2019-12-17,278.3,3180
2019-12-18,278.23,3252
2019-12-19,283.05,3265
2019-12-20,285.28,3057
2019-12-21,284.27,2800
2019-12-22,279.06,2778
2019-12-23,280.16,2864
2019-12-24,278.17,3006
2019-12-25,278.43,2950
2019-12-26,279.7,3041
2019-12-27,277.86,3136
2019-12-28,281.43,3015
2019-12-29,279.11,2852
2019-12-30,279.66,2916
2019-12-31,280.65,2997
