Datetime,Temperature (K),Demand (MW)
2019-12-19,287.64,54997
2019-12-20,284.91,46230
2019-12-21,286.35,45337
2019-12-22,288.9,44012
2019-12-23,292.87,48250
2019-12-24,294.24,43381
2019-12-25,294.86,38022
2019-12-26,294.89,37841
2019-12-27,295.09,39547
2019-12-28,295.58,39237
2019-12-29,290.16,39021
2019-12-30,287.78,45594
2019-12-31,288.19,47039
