Datetime,Temperature (K),Demand (MW)
2019-04-21,294.73,22823
2019-04-22,299.35,26819
2019-04-23,299.57,28511
2019-04-24,299.62,30155
2019-04-25,296.39,29042
2019-04-26,295.94,26179
2019-04-27,297.41,24774
2019-04-28,299.62,28128
2019-04-29,300.97,32645
2019-04-30,301.66,34084
2019-05-01,301.57,33781
2019-05-02,301.06,34389
2019-05-03,301.36,33498
2019-05-04,299.17,31534
2019-05-05,299.35,28572
2019-05-06,300.74,32066
2019-05-07,301.93,34078
2019-05-08,301.83,34884
2019-05-09,300.11,32918
2019-05-10,301.1,32675
2019-05-11,298.57,30451
2019-05-12,297.61,27686
2019-05-13,297.59,29804
2019-05-14,296.72,28434
2019-05-15,298.8,28731
2019-05-16,302.15,34321
2019-05-17,302.45,36206
2019-05-18,303.78,35580
2019-05-19,302.58,34018
2019-05-20,303.82,38188
2019-05-21,304.65,39204
2019-05-22,304.84,40676
2019-05-23,304.96,40628
2019-05-24,306.48,41124
2019-05-25,307.37,40127
2019-05-26,307.59,39958
2019-05-27,306.54,39847
2019-05-28,306.62,42548
2019-05-29,306.81,42563
2019-05-30,305.9,41745
2019-05-31,304.48,40012
2019-06-01,305.61,36980
2019-06-02,306.06,37574
2019-06-03,306.87,41181
2019-06-04,306.13,38980
2019-06-05,304.2,37433
2019-06-06,300.51,32992
2019-06-07,302.37,34942
2019-06-08,300.38,30768
2019-06-09,301.63,31471
2019-06-10,302.55,35584
2019-06-11,303.1,36780
2019-06-12,300.43,34049
2019-06-13,300.68,33583
2019-06-14,301.53,33359
2019-06-15,303.48,34828
2019-06-16,303.49,37772
2019-06-17,305.14,41127
2019-06-18,301.6,38381
2019-06-19,304.25,39286
2019-06-20,304.55,39344
2019-06-21,305.57,42182
2019-06-22,303.32,40299
2019-06-23,304.81,37761
2019-06-24,305.95,40595
2019-06-25,304.75,40477
2019-06-26,305.16,38855
2019-06-27,306.0,40322
2019-06-28,305.28,39777
2019-06-29,303.32,36155
2019-06-30,305.55,38501
2019-07-01,307.96,42439
2019-07-02,308.78,43635
2019-07-03,307.35,41426
2019-07-04,308.35,39749
2019-07-05,308.27,40980
2019-07-06,308.11,39889
2019-07-07,306.81,39304
2019-07-08,307.15,42214
2019-07-09,308.19,42440
2019-07-10,308.12,42649
2019-07-11,307.3,42169
2019-07-12,306.08,41334
2019-07-13,305.07,38372
2019-07-14,305.17,37624
2019-07-15,307.12,42062
2019-07-16,308.55,43835
2019-07-17,308.11,42410
2019-07-18,306.58,41842
2019-07-19,305.36,38619
2019-07-20,305.17,37372
2019-07-21,306.21,38933
2019-07-22,306.08,41710
2019-07-23,302.64,39651
2019-07-24,303.81,37247
2019-07-25,305.05,37517
2019-07-26,305.35,38093
2019-07-27,306.35,37467
2019-07-28,306.51,37156
2019-07-29,307.45,40524
2019-07-30,307.07,40970
2019-07-31,308.04,41429
2019-08-01,307.32,40784
2019-08-02,304.7,37916
2019-08-03,304.73,36912
2019-08-04,304.67,35926
2019-08-05,305.33,39176
2019-08-06,307.73,41862
2019-08-07,308.4,43661
2019-08-08,308.43,42639
2019-08-09,309.48,43481
2019-08-10,308.45,40886
2019-08-11,309.6,41570
2019-08-12,310.13,44680
2019-08-13,310.89,45515
2019-08-14,309.44,43717
2019-08-15,308.85,43153
2019-08-16,309.26,43049
2019-08-17,310.22,41947
2019-08-18,309.48,40825
2019-08-19,306.3,40202
2019-08-20,307.29,40979
2019-08-21,307.83,42183
2019-08-22,307.68,42630
2019-08-23,307.11,41069
2019-08-24,306.38,38835
2019-08-25,303.08,34916
2019-08-26,301.45,31869
2019-08-27,304.05,36117
2019-08-28,306.4,40926
2019-08-29,306.41,39166
2019-08-30,306.69,38783
2019-08-31,306.13,36841
2019-09-01,304.76,35702
2019-09-02,307.26,38895
2019-09-03,308.63,38672
2019-09-04,309.1,42757
2019-09-05,308.83,42867
2019-09-06,308.43,40843
2019-09-07,310.05,42028
2019-09-08,310.25,41961
2019-09-09,309.82,43615
2019-09-10,308.44,43193
2019-09-11,308.91,43228
2019-09-12,309.97,43646
2019-09-13,309.69,42953
2019-09-14,305.79,39026
2019-09-15,307.85,39572
2019-09-16,309.59,42694
2019-09-17,310.95,44066
2019-09-18,308.11,40728
2019-09-19,304.18,37205
2019-09-20,304.06,34403
2019-09-21,305.7,34455
2019-09-22,306.16,35123
2019-09-23,307.33,38508
2019-09-24,308.17,40011
2019-09-25,308.58,40633
2019-09-26,309.33,42096
2019-09-27,309.57,42072
2019-09-28,307.94,39500
2019-09-29,308.76,39907
2019-09-30,309.72,42770
2019-10-01,309.31,42722
2019-10-02,309.73,43037
2019-10-03,310.76,43583
2019-10-04,310.28,42544
2019-10-05,305.78,38208
2019-10-06,303.93,30893
2019-10-07,303.51,32478
2019-10-08,304.08,33769
2019-10-09,302.22,32076
2019-10-10,302.81,31489
2019-10-11,303.07,30983
2019-10-12,301.44,28363
2019-10-13,298.4,25665
2019-10-14,301.14,28054
2019-10-15,297.11,27874
2019-10-16,297.82,27010
2019-10-17,295.2,26206
2019-10-18,294.4,24190
2019-10-19,293.11,23049
2019-10-20,299.77,24207
2019-10-21,300.07,26516
2019-10-22,296.48,27383
2019-10-23,295.37,25201
2019-10-24,296.47,24285
2019-10-25,296.18,24800
2019-10-26,298.87,24548
2019-10-27,296.91,24768
2019-10-28,298.58,24378
2019-10-29,296.23,24839
2019-10-30,297.65,26356
2019-10-31,295.37,27124
2019-11-01,288.3,28604
2019-11-02,289.38,26304
2019-11-03,290.24,25264
2019-11-04,290.88,27033
2019-11-05,294.64,25814
2019-11-06,295.64,25285
2019-11-07,295.29,25382
2019-11-08,290.93,25623
2019-11-09,287.76,27122
2019-11-10,291.52,26353
2019-11-11,293.2,26749
2019-11-12,287.4,30550
2019-11-13,282.2,38129
2019-11-14,282.16,32514
2019-11-15,284.78,31359
2019-11-16,288.83,28559
2019-11-17,290.63,25935
2019-11-18,289.41,27337
2019-11-19,289.93,28432
2019-11-20,290.8,28937
2019-11-21,291.59,28717
2019-11-22,293.87,25662
2019-11-23,292.09,24392
2019-11-24,286.93,24655
2019-11-25,289.37,30545
2019-11-26,291.86,28779
2019-11-27,294.83,25321
2019-11-28,290.62,24524
2019-11-29,292.1,21856
2019-11-30,294.68,22012
2019-12-01,291.62,22062
2019-12-02,284.64,28845
2019-12-03,282.99,34191
2019-12-04,288.16,33676
2019-12-05,290.3,31332
2019-12-06,290.24,28616
2019-12-07,290.74,26326
2019-12-08,288.92,24102
2019-12-09,292.03,25730
2019-12-10,290.95,26915
2019-12-11,284.42,30370
2019-12-12,284.46,33589
2019-12-13,283.29,30811
2019-12-14,286.5,29792
2019-12-15,290.33,26256
2019-12-16,293.9,25593
2019-12-17,289.83,27192
2019-12-18,282.23,35131
2019-12-19,284.0,37858
2019-12-20,286.17,36498
2019-12-21,283.3,28533
2019-12-22,282.65,27622
2019-12-23,287.14,28322
2019-12-24,293.32,26118
2019-12-25,290.95,22514
2019-12-26,291.5,24751
2019-12-27,290.85,23916
2019-12-28,293.21,23588
2019-12-29,294.68,22719
2019-12-30,292.04,23014
2019-12-31,285.34,27506
