Datetime,Temperature (K),Demand (MW)
2019-12-09,290.03,26954
2019-12-10,288.86,29189
2019-12-11,289.51,29335
2019-12-12,292.58,29435
2019-12-13,292.31,28911
2019-12-14,288.65,28710
2019-12-15,286.5,26843
2019-12-16,287.75,27681
2019-12-17,286.72,30453
2019-12-18,287.02,30356
2019-12-19,289.05,30331
2019-12-20,291.99,29637
2019-12-21,290.48,28860
2019-12-22,288.0,25720
2019-12-23,285.09,27391
2019-12-24,284.96,29281
2019-12-25,283.66,27140
2019-12-26,282.97,25636
2019-12-27,285.44,29370
2019-12-28,286.21,28498
2019-12-29,284.89,27130
2019-12-30,285.78,27343
2019-12-31,289.4,28653
