Datetime,Temperature (K),Demand (MW)
2019-08-11,302.26,94674
2019-08-12,303.52,107049
2019-08-13,302.93,106710
2019-08-14,301.74,102151
2019-08-15,301.11,98204
2019-08-16,302.07,99881
2019-08-17,302.68,96494
2019-08-18,301.81,94001
2019-08-19,303.42,106260
2019-08-20,302.83,104251
2019-08-21,301.75,101700
2019-08-22,299.71,97920
2019-08-23,298.97,90836
2019-08-24,299.1,84955
2019-08-25,298.89,78582
2019-08-26,299.16,89152
2019-08-27,300.11,94222
2019-08-28,298.93,91943
2019-08-29,301.41,95448
2019-08-30,299.25,92654
2019-08-31,298.87,84735
2019-09-01,300.19,79967
2019-09-02,301.49,89077
2019-09-03,301.86,99120
2019-09-04,299.73,96685
2019-09-05,300.93,93423
2019-09-06,301.08,93008
2019-09-07,299.74,89502
2019-09-08,298.11,82746
2019-09-09,299.84,94468
2019-09-10,302.45,101146
2019-09-11,301.92,102978
2019-09-12,300.55,99107
2019-09-13,299.94,95471
2019-09-14,300.72,88475
2019-09-15,302.42,89929
2019-09-16,302.79,101007
2019-09-17,301.87,100287
2019-09-18,301.69,99015
2019-09-19,301.79,96816
2019-09-20,301.83,98178
2019-09-21,301.5,92557
2019-09-22,299.84,85729
2019-09-23,298.93,88647
2019-09-24,299.6,87920
2019-09-25,298.62,87244
2019-09-26,297.21,85145
2019-09-27,298.63,85854
2019-09-28,297.22,82789
2019-09-29,297.57,81942
2019-09-30,302.82,98242
2019-10-01,300.48,97738
2019-10-02,296.79,94253
2019-10-03,295.48,89569
2019-10-04,293.25,81954
2019-10-05,294.48,75187
2019-10-06,295.36,72811
2019-10-07,294.88,74862
2019-10-08,295.68,74869
2019-10-09,296.37,76930
2019-10-10,296.4,79570
2019-10-11,291.7,78930
2019-10-12,286.47,70984
2019-10-13,288.79,65495
2019-10-14,289.75,70827
2019-10-15,292.15,73956
2019-10-16,287.72,75027
2019-10-17,288.26,72413
2019-10-18,291.33,70905
2019-10-19,293.22,68121
2019-10-20,294.24,68435
2019-10-21,291.01,72142
2019-10-22,287.49,72224
2019-10-23,289.42,71833
2019-10-24,286.82,71380
2019-10-25,286.29,72154
2019-10-26,286.26,69504
2019-10-27,288.57,65620
2019-10-28,286.95,71577
2019-10-29,284.24,73666
2019-10-30,282.53,75220
2019-10-31,279.38,77202
2019-11-01,281.12,80321
2019-11-02,281.75,73103
2019-11-03,283.84,69228
2019-11-04,285.17,74395
2019-11-05,282.98,74908
2019-11-06,283.12,76493
2019-11-07,278.5,77340
2019-11-08,276.86,81118
2019-11-09,282.62,79532
2019-11-10,282.75,70636
2019-11-11,277.64,80820
2019-11-12,271.24,87650
2019-11-13,273.51,91805
2019-11-14,276.56,87396
2019-11-15,279.5,83953
2019-11-16,280.04,78609
2019-11-17,280.12,73911
2019-11-18,281.89,79578
2019-11-19,283.08,78084
2019-11-20,284.28,76609
2019-11-21,284.61,76001
2019-11-22,280.25,76819
2019-11-23,280.44,77016
2019-11-24,283.0,73037
2019-11-25,284.96,77199
2019-11-26,284.44,75436
2019-11-27,282.83,76229
2019-11-28,278.76,76249
2019-11-29,280.65,68922
2019-11-30,282.23,70460
2019-12-01,280.09,71658
2019-12-02,276.8,80604
2019-12-03,279.5,83404
2019-12-04,281.39,80249
2019-12-05,282.09,79728
2019-12-06,279.66,77426
2019-12-07,279.88,77800
2019-12-08,281.52,73788
2019-12-09,281.46,77570
2019-12-10,277.23,84142
2019-12-11,272.2,89005
2019-12-12,277.41,87492
2019-12-13,278.64,83455
2019-12-14,276.33,79045
2019-12-15,275.12,77153
2019-12-16,276.36,82930
2019-12-17,273.96,85812
2019-12-18,270.94,91162
2019-12-19,276.55,91432
2019-12-20,277.84,86655
2019-12-21,280.08,80662
2019-12-22,281.62,74550
2019-12-23,282.65,75718
2019-12-24,283.2,74065
2019-12-25,285.08,66288
2019-12-26,285.59,69182
2019-12-27,281.13,71699
2019-12-28,282.41,73369
2019-12-29,284.0,69731
2019-12-30,280.77,75936
2019-12-31,275.58,78830
