Datetime,Temperature (K),Demand (MW)
2019-10-25,286.26,30239
2019-10-26,289.94,28407
2019-10-27,287.98,26991
2019-10-28,282.28,30349
2019-10-29,279.59,31872
2019-10-30,277.2,32745
2019-10-31,280.24,35172
2019-11-01,284.78,33749
2019-11-02,284.98,30437
2019-11-03,288.49,28621
2019-11-04,287.53,30130
2019-11-05,287.74,29923
2019-11-06,288.43,29677
2019-11-07,283.0,32260
2019-11-08,282.1,33675
2019-11-09,290.45,31218
2019-11-10,288.47,28012
2019-11-11,282.54,34983
2019-11-12,274.35,38468
2019-11-13,280.36,36977
2019-11-14,282.02,34006
2019-11-15,285.4,34758
2019-11-16,286.32,30731
2019-11-17,286.46,29225
2019-11-18,289.98,32156
2019-11-19,291.07,30905
2019-11-20,289.79,29909
2019-11-21,286.93,30369
2019-11-22,279.87,31987
2019-11-23,282.93,31844
2019-11-24,289.22,30135
2019-11-25,287.81,30642
2019-11-26,285.71,30891
2019-11-27,282.26,32023
2019-11-28,276.84,32728
2019-11-29,280.63,29464
2019-11-30,285.47,30079
2019-12-01,279.16,30186
2019-12-02,281.09,34406
2019-12-03,285.83,34117
2019-12-04,285.96,33190
2019-12-05,287.96,32111
2019-12-06,282.03,31304
2019-12-07,284.61,31507
2019-12-08,284.71,30432
2019-12-09,281.2,32925
2019-12-10,275.64,36630
2019-12-11,279.79,36551
2019-12-12,281.98,35577
2019-12-13,284.33,33701
2019-12-14,278.52,32216
2019-12-15,277.04,33420
2019-12-16,274.76,36067
2019-12-17,277.4,38140
2019-12-18,280.47,37501
2019-12-19,281.64,36449
2019-12-20,280.55,35279
2019-12-21,282.4,31876
2019-12-22,283.4,31185
2019-12-23,286.33,32859
2019-12-24,287.27,30257
2019-12-25,288.05,29849
2019-12-26,283.21,27917
2019-12-27,282.87,30147
2019-12-28,285.35,29952
2019-12-29,282.62,29849
2019-12-30,276.91,34042
2019-12-31,279.58,33997
