,loss,val_loss
0,5981.89453125,2793.968017578125
1,3226.555419921875,1771.3731689453125
2,2927.302734375,1514.882568359375
3,2591.15771484375,1827.0787353515625
4,2867.1279296875,3664.124755859375
5,2766.732421875,3036.953369140625
6,2845.39599609375,3214.13037109375
7,2468.723876953125,2352.86669921875
8,2407.091552734375,1515.7392578125
9,2580.6962890625,3619.838134765625
10,2493.0615234375,5770.2998046875
11,2482.494140625,1624.876708984375
12,2549.260498046875,2058.041259765625
